"","Address","Postal_code","Description","Price","Square_feet","Beds","Baths","Date_Added","Year_built","Neighbourhood","Type_of_home","Area_of_city","Lot_info","Id_code","Img_uri"
"1572","174 Mahogany HT SE, Calgary, Alb","T3M0X6","This 3 bedroom + 1, 3.5 bath home located couple blocks from lake & beach, boasts over 1700 sq ft of luxurious living space with entrance into the deep covered porch and the 9' ceilings. Kitchen with dark wood cabinets, granite counters, high end appliances, Viking 4 burner gas stove, and ample cabinet & counter space. Hardwood floors throughout main level with 3 built-in central vacuum dustpans, huge dining area off kitchen, living room with gas fireplace, flex room/office space. Master bedroom including 5 pc ensuite, large walk-in closet with custom built-in shelving & drawers. 2 more bedrooms, and convenient 2nd floor laundry. The finished basement with the extra bedroom and bathroom. Great deck for summer BBQs with Gazebo, stone patio & double detached garage and shed complete the package. (id:1937)","495000","1703","3","4","6 February 2018","2011","Mahogany","Singlefamily","Southeast Calgary",NA,"l_53323072","https://mediavault.point2.com/p2h/listing/eece/d9b5/2cef/c9e42ab598003ac2146c/wm_large.jpg"
"1573","315 ASCOT CI SW, Calgary, Alb","T3H0X2","Welcome home to this Chateau style 3 storey town home located in the exclusive area of Castle Keep in Aspen Woods..The main floor of this beautiful town home features 9  foot ceilings, a large kitchen with Stainless Steel Appliances, raised eating bar, dining room and living room with hardwood floors, built in wall unit and patio doors to a private deck with a gas BBQ hookup and a 2pce guest bath. Upstairs you will fine 2 large Master bedrooms, one with a 4pce ensuite and the other with a 3pce ensuite that features an over sized walk-in shower,  laundry is also on this floor... The ground floor level of this unit has a large entry way, double tandem garage with a bike storage area and a small patio area.... All appliances, built in wall unit, garage door opener, central vac, and all window coverings are included.... Don't miss out, call your favorite realtor today to view !!!! (id:1937)","404900","1123","2","3","7 February 2018","2013","AspenWoods","Singlefamily","Southwest Calgary",NA,"l_53369117","https://mediavault.point2.com/p2h/listing/ca29/4b95/611d/461ebadb2dd022b6dccd/wm_large.jpg"
"1574","162 INGLEWOOD GV SE, Calgary, Alb","T2G5R4","END UNIT....WOW - Immaculate 3 bedroom move in ready town home - Located in trendy Inglewood this 1,240 square foot town home features a great plan that flows seamlessly from top to bottom. Entering the home you will be greeted with a large foyer, access to basement and single attached garage. Step up to the dining and open kitchen with soaring ceilings and an abundance of natural light. The upper family room features a study area, corner gas fireplace and looks over the large kitchen. 3 bedrooms up. The master is over sized with a 3 piece bath, additional 2 bedrooms and 4 piece bath. Single attached garage, Central AC and new washer dryer.  Close to all the great shops, restaurants and public transportation. Make this your new home today!! (id:1937)","439900","1239","3","2","7 February 2018","2000","Inglewood","Singlefamily","Southeast Calgary",NA,"l_53370129","https://mediavault.point2.com/p2h/listing/5908/d2fe/4d65/d81f1d868bbc64a4596e/wm_large.jpg"
"1575","90 Sherview HT NW, Calgary, Alb","t3r0r7","Beautiful Home build by Broadview Homes(Kornell 2). This home offers various of upgrade and features, floor to ceiling fireplace, knock down ceiling, top of the line kitchen aid appliance, 9-ft ceiling on all levels and granite countertops. The main floor offers a den, 2 pcs bathroom, a spacious living+Dinning room and good size kitchen space with a walkthrough pantry. The second floor comes with a large bonus room, 3 good size bedrooms, laundry area and a 4 pieces bathroom. The master bedroom features a walk-in closet and a 5 pieces ensuite bathroom. Please click on the 3D multimedia symbol for a virtual tour (id:1937)","659900","2249","3","3","7 February 2018","2016","Sherwood","Singlefamily","Northwest Calgary",NA,"l_53369112","https://mediavault.point2.com/p2h/listing/0ca2/6898/d152/73dcfdbc2335f001275a/wm_large.jpg"
"1576","17 SHERVIEW PT NW, Calgary, Alb","t3r0y6","Beautiful home built by Broadviewhomes(Braeside II). This home features engineer hardwood, 9-ft ceiling, top of the line kitchen aid appliance, knock down ceilings, floor to ceiling tile gas and blind package. The main floor features 2 pc bath, spacious great room, kitchen and nook that has access to the deck. The second floor features 3 good size bedrooms, 4 pieces bathroom, large bonus room and a laundry room. The master bedroom offers a walk-in closet and ful ensuite with soaker tub. Please click on the 3D button for a virtual tour. (id:1937)","619900","1971","3","3","7 February 2018","2017","Sherwood","Singlefamily","Northwest Calgary",NA,"l_53369118","https://mediavault.point2.com/p2h/listing/6e62/16bc/8f15/7d93d2aeae69dad999c2/wm_large.jpg"
"1577","83 WESTPARK CR SW, Calgary, Alb","T3H0C2","Welcome to this stunning, 4 bdrm 3.5 bthrm home built on a quiet street in the gorgeous mature community of West Springs! The welcoming front elevation w/ stone detailing, front veranda, and large front entrance door invite you in to explore more. The grand foyer is sure to impress with an expansive view of the home which boasts over 4,700 sqft of total living quarters. The main level is open yet comforting  flowing seamlessly from the front entrance to the magnificent family room and into the kitchen. This space is an absolute entertainer's dream, featuring... breath-taking 18-foot ceilings, a slate mantled gas fireplace, an unique yet functional kitchen which comes complete with granite countertops & high-end appliances. Functionality if offers with plenty of storage and counter space to accommodate your chef inspired meals. The main living quarters also grants access through the dining room to a large deck raised deck which includes a staircase to down to the ...beautifully manicured backyard, making this oasis the perfect space to relax with family and friends in the summer sun. The upper living quarters  which features a grand master bedroom boasting a flawless en-suite bthrm, walk-in closet, and personal balcony overlooking the backyard for morning coffee views. The upstarts is completed with 2 additional bdrms, each with a walk-in closet, a main bathroom with double vanity, and a flex room perfect for relaxation or accommodating overnight guests. The lower living quarters offers a great space for relaxing with friends and family with direct access to the back yard space due to WALK OUT basement.  The large windows, gas fireplace, & an additional bedroom make this home the prefect size for a young growing family. Additional features of this home include the large triple attached garage, 6-zone underground sprinkler system, and close proximity to amazing amenities & schools, make this home a must see. (id:1937)","1288000","3255","4","4","9 February 2018","2008","WestSprings","Singlefamily","Southwest Calgary",NA,"l_53458549","https://mediavault.point2.com/p2h/listing/e036/678a/3618/0c8231330a396ce1fc58/wm_large.jpg"
"1578","61 CHAPALINA SQ SE, Calgary, Alb","T2X0J4","Great New Price! Check out this modern designed west-coast style home in desirable LAKE COMMUNITY. Close to tons of great amenities, shops, banks, groceries and more, all within walking distance. Main floor features HARDWOOD flooring throughout and GAS FIREPLACE to keep you warm, 9' Ceilings, a kitchen design that's perfect to ENTERTAIN with lots of counter & cupboard space, BREAKFAST BAR and STAINLESS STEEL appliances. Upstairs enjoy a SPACIOUS MASTER with full Ensuite plus additional bedrooom, also with ensuite and both include WALK-IN CLOSETS. Plus enjoy the ATTACHED GARAGE, with extra space for your toys, lots of additional visitor parking and street parking. Basement is unspoiled, waiting for your personal touch and includes all rough-ins for future development. Beautiful LAKE for year-round entertainment, quick access to McLeod Trail and 22X, amenities within walking distance. Don't Wait, Call Today!!! (id:1937)","309988","1216","2","3","7 February 2018","2008","Chapparal","Singlefamily","Chapparal",NA,"l_53369120","https://mediavault.point2.com/p2h/listing/c7ca/8f5c/511f/c807c740c8e0395e2193/wm_large.jpg"
"1579","#427 333 RIVERFRONT AV SE, Calgary, Alb","T2G5R1","There is a lot to love about this top floor, riverfront location! The views of the river are gorgeous, and just steps from the front door you have access to walking and bicycle paths, great restaurants, shopping and transportation. The unit itself, offers a very open floor plan with 2 bedrooms on either side of the great room, 2 full bathrooms, (one is an ensuite off the master), as well as, insuite laundry. The kitchen, with space for a dinette, is open to the great room, and enjoys modern features including stainless steel appliances and granite countertops. For extra storage there is also an additional storage locker outside the unit and you have an assigned parking stall in the heated underground parkade, so no scraping and cleaning off your car during the winter months. Just inside the front lobby, there is a banquet/party room, that the building can provide should you require more space to host a large gathering. A great location to relax, enjoy the river view, walk, bike, shop or dine with friends. (id:1937)","304999","762","2","2","7 February 2018","2000","DowntownCalgary","Singlefamily","Downtown Calgary",NA,"l_53370137","https://mediavault.point2.com/p2h/listing/33ac/d7a0/86a7/35a79eed030b64998495/wm_large.jpg"
"1580","#1506 881 SAGE VALLEY BV NW, Calgary, Alb","T3R0R2","GORGEOUS 2 STOREY TOWN HOME IN THE DESIRABLE COMMUNITY OF SAGE HILL. THIS IMMACULATELY MAINTAINED CONDO BOASTS AN OPEN FLOOR PLAN, AMPLE NATURAL LIGHT AND BEAUTIFUL FINISHES. THE MAIN LEVEL WELCOMES YOU INTO YOUR KITCHEN WHICH BOASTS A LARGE CENTRE ISLAND, QUARTZ COUNTERTOPS, AND UNDERMOUNT SINK. THE KITCHEN FLOWS INTO YOUR DINING AREA AND LIVING ROOM W/ AMPLE SPACE FOR ENTERTAINING. THE SECOND FLOOR OFFERS THE MASTER BEDROOM WITH WALK-IN CLOSET & 4 PCS ENSUITE PLUS TWO MORE BEDROOMS & 4 PCS MAIN BATH. THE SINGLE CAR INSULATED GARAGE WILL KEEP YOUR CAR WARM IN THE WINTER & THERE IS STILL ENOUGH ROOM ON THE DRIVEWAY FOR ANOTHER CAR. THIS PROPERTY IS ALSO STEPS AWAY FROM THE RAVINE AND WALKING PATHS OF SAGE HILL. MINUTES AWAY FROM STONEY TRAIL AND SHOPPING!  A GREAT HOME FOR A GREAT PRICE, DON'T LET THIS ONE PASS YOU BY!! (id:1937)","349000","1187","3","3","9 February 2018","2013","SageHill","Singlefamily","Northwest Calgary",NA,"l_53458559","https://mediavault.point2.com/p2h/listing/6884/67fe/250c/f48080005ba046d2a01b/wm_large.jpg"
"1581","22 CRANARCH LI SE, Calgary, Alb","T3M0S7","Welcome to the sought after community of Cranston! This home is immaculate, w/ an open concept main floor you would be proud to call this home. The kitchen - full of upgrades, including stainless steel appliances, granite countertops, a large walk - through pantry leading to the main floor laundry area & heated garage, oversized kitchen Island, gorgeous cabinetry & double doors leading to 1 of the 2 backyard decks. Spacious living room is gorgeous w/ exposed beams & a cozy stone faced fireplace. Upper level has a large bonus room overlooking the backyard, 2 large bedrooms and a master suite fit for a king with its large window & equally large en-suite, this room is perfect. The newly renovated lower level has an office/den space & a very large rec room great for entertaining/watching the big game. Bathroom has heated flooring and a spacious shower. This newer community is great for your family, close to parks, stores, transit, quick morning access to Cranston Ave, community center & Seton Commercial. (id:1937)","569900","2123","3","4","7 February 2018","2009","Cranston","Singlefamily","Southeast Calgary",NA,"l_53370120","https://mediavault.point2.com/p2h/listing/51d1/71e3/4abf/c2633e86adad4596e1b1/wm_large.jpg"
